,query,data
44,gtc-2020-nvidia-rapids-on-summit-supercomputer-early-experiences,"GTC 2020 S21517
Presenters: Hao Lu,Oak Ridge National Laboratory
Abstract
Learn about the ongoing efforts at the Oak Ridge Leadership Computing Facility to deploy and support data analytics workloads on the Summit supercomputer using DASK and NVIDIA Rapids. First, we’ll cover deployment and execution details of these frameworks for the Summit supercomputer. Then we’ll introduce cuDF and cuML performance results of scientific dataset manipulation and CORAL-2 benchmarks.Watch this session
Join in the conversation below.This video will NOT play.  I was able to download the slide deck PDF, but is it possible to still get access to the video?Thanks!Hi Shannon,
I confirm this is a bug, and I am checking if a video recordings is available.
I will respond back on this thread once I know.
Thanks,Powered by Discourse, best viewed with JavaScript enabled"
45,share-your-science-visualizing-200m-cybersecurity-alerts-daily-with-gpus,"Originally published at:			https://developer.nvidia.com/blog/share-your-science-visualizing-200m-cybersecurity-alerts-daily-with-gpus/
Joshua Patterson, principal data scientist of Accenture Labs shares how his team is using NVIDIA GPUs and GPU-accelerated libraries to quickly detect security threats by analyzing anomalies in large-scale network graphs. “When we can move 4 billion node graphs onto a GPU and have the shared memory of all the other GPUs and have that…Powered by Discourse, best viewed with JavaScript enabled"
46,run-jupyter-notebooks-on-google-cloud-with-new-one-click-deploy-feature-in-the-ngc-catalog,"Originally published at:			https://developer.nvidia.com/blog/run-jupyter-notebooks-on-google-cloud-with-new-one-click-deploy-feature-in-the-ngc-catalog/
Today NVIDIA announced the NGC catalog now provides a one-click deploy feature to run Jupyter notebooks on Google Cloud’s Vertex AI Workbench.Powered by Discourse, best viewed with JavaScript enabled"
47,gpu-operator-1-9-adds-support-for-dgx-a100-with-dgx-os,"Originally published at:			https://developer.nvidia.com/blog/gpu-operator-1-9-adds-support-for-dgx-a100-with-dgx-os/
GPU Operator 1.9 includes support NVIDIA DGX A100 systems with DGX OS and streamlined installation processes.Powered by Discourse, best viewed with JavaScript enabled"
48,writing-ray-tracing-applications-in-python-using-the-numba-extension-for-pyoptix,"Originally published at:			https://developer.nvidia.com/blog/writing-ray-tracing-apps-in-python-using-numba-for-pyoptix/
Using Numba and PyOptiX, NVIIDA enables you to configure ray tracing pipeline and write kernels in Python compatible with the OptiX pipeline.Thank you for reading the post! The example outlined in this blog post was adapted from the triangle example in the OptiX package. Several modifications was made to the kernel code to address the differences in python and CUDA C++. The extension currently have several hard coded constraints on some of the API calls, such as the number of payload registers for optix.Trace. While it’s trivial to expand the lowering of these methods to support more overloads, I’m exploring a more programmatic way to provide a full support to all APIs available in optix kernel. In general, this work is in active development and I’d love to hear from you while you are playing with the demo repository.I have a few higher level questions, my background is previously using CUDA for doing ray tracing based simulations for medical imaging and computed tomography projections.Does OptiX lend itself to these applications? Typically summing a path integral as a trilinear interpolation through a voxellized space.Any idea what kind of performance difference with this and a CUDA implementation?To what numerical precision does OptiX support (float or double)?Hi Michael!If you are able to say, is this work still in active development?  Using Numba to access the OptiX API would be a perfect workflow for a new project that I am starting.  I know it is not ready for prime time yet, but it would be useful to know whether there is value in planning my work to slot in to OptiX using Numba in the future, or whether I should assume that if I want to use OptiX’s features then I should assume I’ll only ever be able to use the c++ API directly.I ask because I noticed that there’s been no development in the PyOptiX repository since before this post was made.Powered by Discourse, best viewed with JavaScript enabled"
49,cuda-12-0-compiler-support-for-runtime-lto-using-nvjitlink-library,"Originally published at:			https://developer.nvidia.com/blog/cuda-12-0-compiler-support-for-runtime-lto-using-nvjitlink-library/
CUDA Toolkit 12.0 introduces a new nvJitLink library for Just-in-Time Link Time Optimization (JIT LTO) support.Hi,
some problems have annoyed me,like following statement:
""JIT LTO minimizes the impact on binary size by enabling the cuFFT library to build LTO optimized speed-of-light (SOL) kernels for any parameter combination, at runtime. This is achieved by shipping the building blocks of FFT kernels instead of specialized FFT kernels. ""
can you explain what ”the building blocks of FFT kernels“ means？ThanksThanks for the question.  I am not the FFT developer, but in general what they have done is decompose their algorithm into individual pieces.  Previously the library was very large because they provided all permutations of an algorithm.  Now they just have a handful of building blocks which they can combine into a specific permutation at runtime.  They gave a GTC talk about the work they have done which has some more details.Looking at cuFFTDx library (C++ header only) can give good insight on what can be considered FFT building blocks. Bit more summarized view from another point of view would be SIAM PP22 presentation (slide 10).Links:Powered by Discourse, best viewed with JavaScript enabled"
50,nvidia-announces-generative-ai-services-for-language-visual-content-and-biology-applications,"Originally published at:			https://developer.nvidia.com/blog/nvidia-announces-generative-ai-services-for-language-visual-content-and-biology-applications/
To enable enterprises to take advantage of the possibilities with generative AI, NVIDIA has launched NVIDIA AI Foundations and the NVIDIA NeMo framework, powered by NVIDIA DGX Cloud.Powered by Discourse, best viewed with JavaScript enabled"
51,applications-open-compute-the-cure-research-grant,"Originally published at:			Applications Open: Compute the Cure Research Grant | NVIDIA Technical Blog
The NVIDIA Foundation announced today the availability of up to two research grants worth $200,000 each as part of its Compute the Cure initiative to advance the fight against cancer. The Foundation is seeking projects that use computational omics to dramatically impact the battle against cancer and reduce the time it takes for research outcomes…Powered by Discourse, best viewed with JavaScript enabled"
52,gtc-2020-the-speechbrain-project,"GTC 2020 S21648
Presenters: Mirco Ravanelli,Mila - Université de Motréal
Abstract
SpeechBrain is an open-source project that aims to develop an all-in-one speech toolkit based on PyTorch. Our goal is to create a single, flexible, user-friendly toolkit that can be used to easily develop state-of-the-art speech technologies. SpeechBrain will be a standalone framework that can significantly speed up research and development of speech and audio processing techniques. Indeed, it’s a lot easier to familiarize oneself with a single toolkit than to learn several different frameworks, as one must do today. Moreover, using a single platform makes it easier to build a strong and fruitful community where members can share models, codes, baselines, and suggestions with a possible positive impact in the field of speech technologies. SpeechBrain is currently under development, and a first alpha version will be available in the next months. We’ll describe the motivations, goals, and current status of the project.Watch this session
Join in the conversation below.Powered by Discourse, best viewed with JavaScript enabled"
53,nvidia-announces-new-software-and-updates-to-cuda-deep-learning-sdk-and-more,"Originally published at:			https://developer.nvidia.com/blog/nvidia-announces-new-software-and-updates-to-cuda-deep-learning-sdk-and-more/
At the GPU Technology Conference, NVIDIA announced new updates and software available to download for members of the NVIDIA Developer Program. CUDA Toolkit CUDA 9.2 includes updates to libraries, a new library for accelerating custom linear-algebra algorithms, and lower kernel launch latency. With CUDA 9.2, you can: Speed up RNNs and CNNs through cuBLAS optimizations…Powered by Discourse, best viewed with JavaScript enabled"
